Date,RPM,Speed,nGear,Throttle,Brake,DRS,Source,Time,SessionTime,Distance
2024-05-25 14:04:24.493,6289.0,69.0,1,35.0,False,8,car,0 days 00:01:28.428000,0 days 00:17:19.810000,2797.5480555555564
2024-05-25 14:04:24.693,6195.0,71.0,2,35.0,False,8,car,0 days 00:01:28.628000,0 days 00:17:20.010000,2801.4925000000007
2024-05-25 14:04:25.133,6848.0,81.0,2,46.0,False,8,car,0 days 00:01:29.068000,0 days 00:17:20.450000,2811.392500000001
2024-05-25 14:04:25.453,7204.0,81.0,2,0.0,True,8,car,0 days 00:01:29.388000,0 days 00:17:20.770000,2818.592500000001
2024-05-25 14:04:25.652,6806.0,78.0,2,0.0,True,8,car,0 days 00:01:29.587000,0 days 00:17:20.969000,2822.9041666666676
2024-05-25 14:04:25.892,7680.0,71.0,2,0.0,True,8,car,0 days 00:01:29.827000,0 days 00:17:21.209000,2827.6375000000007
2024-05-25 14:04:26.172,7188.0,67.0,1,0.0,True,8,car,0 days 00:01:30.107000,0 days 00:17:21.489000,2832.848611111112
2024-05-25 14:04:26.532,6642.0,59.0,1,0.0,False,8,car,0 days 00:01:30.467000,0 days 00:17:21.849000,2838.748611111112
2024-05-25 14:04:26.692,6642.0,57.0,1,1.0,False,8,car,0 days 00:01:30.627000,0 days 00:17:22.009000,2841.2819444444453
2024-05-25 14:04:26.972,6579.0,56.0,1,10.0,False,8,car,0 days 00:01:30.907000,0 days 00:17:22.289000,2845.6375000000007
2024-05-25 14:04:27.132,6034.0,56.0,1,0.0,True,8,car,0 days 00:01:31.067000,0 days 00:17:22.449000,2848.12638888889
2024-05-25 14:04:27.452,5468.0,51.0,1,0.0,False,8,car,0 days 00:01:31.387000,0 days 00:17:22.769000,2852.659722222223
2024-05-25 14:04:27.732,5086.0,49.0,1,0.0,False,8,car,0 days 00:01:31.667000,0 days 00:17:23.049000,2856.470833333334
2024-05-25 14:04:27.972,4949.0,46.0,1,0.0,False,8,car,0 days 00:01:31.907000,0 days 00:17:23.289000,2859.537500000001
2024-05-25 14:04:28.372,5188.0,43.0,1,21.0,False,8,car,0 days 00:01:32.307000,0 days 00:17:23.689000,2864.3152777777786
2024-05-25 14:04:28.572,5252.0,45.0,1,8.0,False,8,car,0 days 00:01:32.507000,0 days 00:17:23.889000,2866.8152777777786
2024-05-25 14:04:28.812,4481.0,43.0,1,0.0,True,8,car,0 days 00:01:32.747000,0 days 00:17:24.129000,2869.6819444444454
2024-05-25 14:04:28.972,4606.0,40.0,1,0.0,True,8,car,0 days 00:01:32.907000,0 days 00:17:24.289000,2871.4597222222233
2024-05-25 14:04:29.172,4183.0,36.0,1,0.0,True,8,car,0 days 00:01:33.107000,0 days 00:17:24.489000,2873.4597222222233
2024-05-25 14:04:29.492,4109.0,34.0,1,0.0,False,8,car,0 days 00:01:33.427000,0 days 00:17:24.809000,2876.4819444444456
2024-05-25 14:04:29.732,3865.0,34.0,1,0.0,False,8,car,0 days 00:01:33.667000,0 days 00:17:25.049000,2878.748611111112
2024-05-25 14:04:29.932,3868.0,33.0,1,0.0,False,8,car,0 days 00:01:33.867000,0 days 00:17:25.249000,2880.5819444444455
2024-05-25 14:04:30.213,3871.0,33.0,1,0.0,False,8,car,0 days 00:01:34.148000,0 days 00:17:25.530000,2883.157777777779
2024-05-25 14:04:30.453,3720.0,33.0,1,0.0,False,8,car,0 days 00:01:34.388000,0 days 00:17:25.770000,2885.357777777779
2024-05-25 14:04:30.693,3903.0,33.0,1,0.0,True,8,car,0 days 00:01:34.628000,0 days 00:17:26.010000,2887.557777777779
2024-05-25 14:04:31.093,3741.0,33.0,1,0.0,False,8,car,0 days 00:01:35.028000,0 days 00:17:26.410000,2891.2244444444455
2024-05-25 14:04:31.253,3777.0,33.0,1,0.0,False,8,car,0 days 00:01:35.188000,0 days 00:17:26.570000,2892.691111111112
2024-05-25 14:04:31.453,3881.0,33.0,1,0.0,False,8,car,0 days 00:01:35.388000,0 days 00:17:26.770000,2894.5244444444456
2024-05-25 14:04:31.693,3767.0,33.0,1,0.0,False,8,car,0 days 00:01:35.628000,0 days 00:17:27.010000,2896.7244444444455
2024-05-25 14:04:31.853,4053.0,33.0,1,6.0,False,8,car,0 days 00:01:35.788000,0 days 00:17:27.170000,2898.191111111112
2024-05-25 14:04:32.133,4393.0,35.0,1,17.0,False,8,car,0 days 00:01:36.068000,0 days 00:17:27.450000,2900.9133333333343
2024-05-25 14:04:32.372,4435.0,38.0,1,20.0,False,8,car,0 days 00:01:36.307000,0 days 00:17:27.689000,2903.436111111112
2024-05-25 14:04:32.612,4649.0,40.0,1,14.0,False,8,car,0 days 00:01:36.547000,0 days 00:17:27.929000,2906.1027777777786
2024-05-25 14:04:32.772,4649.0,41.0,1,12.0,False,8,car,0 days 00:01:36.707000,0 days 00:17:28.089000,2907.9250000000006
2024-05-25 14:04:32.932,4873.0,42.0,1,18.0,False,8,car,0 days 00:01:36.867000,0 days 00:17:28.249000,2909.7916666666674
2024-05-25 14:04:33.212,5083.0,45.0,1,20.0,False,8,car,0 days 00:01:37.147000,0 days 00:17:28.529000,2913.2916666666674
2024-05-25 14:04:33.412,5311.0,47.0,1,13.0,False,8,car,0 days 00:01:37.347000,0 days 00:17:28.729000,2915.9027777777783
2024-05-25 14:04:33.612,5350.0,47.0,1,0.0,False,8,car,0 days 00:01:37.547000,0 days 00:17:28.929000,2918.5138888888896
2024-05-25 14:04:33.892,4919.0,44.0,1,0.0,False,8,car,0 days 00:01:37.827000,0 days 00:17:29.209000,2921.936111111112
2024-05-25 14:04:34.092,4924.0,43.0,1,0.0,False,8,car,0 days 00:01:38.027000,0 days 00:17:29.409000,2924.325000000001
2024-05-25 14:04:34.452,4368.0,41.0,1,0.0,False,8,car,0 days 00:01:38.387000,0 days 00:17:29.769000,2928.425000000001
2024-05-25 14:04:34.812,4209.0,39.0,1,0.0,False,8,car,0 days 00:01:38.747000,0 days 00:17:30.129000,2932.325000000001
2024-05-25 14:04:35.132,4178.0,38.0,1,0.0,False,8,car,0 days 00:01:39.067000,0 days 00:17:30.449000,2935.702777777779
2024-05-25 14:04:35.412,4163.0,38.0,1,0.0,False,8,car,0 days 00:01:39.347000,0 days 00:17:30.729000,2938.6583333333347
2024-05-25 14:04:35.692,4765.0,37.0,1,23.0,False,8,car,0 days 00:01:39.627000,0 days 00:17:31.009000,2941.5361111111124
2024-05-25 14:04:35.852,5131.0,39.0,1,28.0,False,8,car,0 days 00:01:39.787000,0 days 00:17:31.169000,2943.269444444446
2024-05-25 14:04:36.172,5902.0,50.0,1,41.0,False,8,car,0 days 00:01:40.107000,0 days 00:17:31.489000,2947.7138888888903
2024-05-25 14:04:36.452,7047.0,57.0,1,46.0,False,8,car,0 days 00:01:40.387000,0 days 00:17:31.769000,2952.1472222222237
2024-05-25 14:04:36.733,8455.0,69.0,1,61.0,False,8,car,0 days 00:01:40.668000,0 days 00:17:32.050000,2957.533055555557
2024-05-25 14:04:36.973,10033.0,84.0,1,68.0,False,8,car,0 days 00:01:40.908000,0 days 00:17:32.290000,2963.133055555557
2024-05-25 14:04:37.133,9753.0,88.0,1,68.0,False,8,car,0 days 00:01:41.068000,0 days 00:17:32.450000,2967.044166666668
2024-05-25 14:04:37.373,9288.0,102.0,2,79.0,False,8,car,0 days 00:01:41.308000,0 days 00:17:32.690000,2973.844166666668
2024-05-25 14:04:37.533,10091.0,107.0,2,86.0,False,8,car,0 days 00:01:41.468000,0 days 00:17:32.850000,2978.5997222222236
2024-05-25 14:04:37.973,10369.0,132.0,3,100.0,False,8,car,0 days 00:01:41.908000,0 days 00:17:33.290000,2994.733055555557
2024-05-25 14:04:38.173,11054.0,144.0,3,100.0,False,14,car,0 days 00:01:42.108000,0 days 00:17:33.490000,3002.733055555557
2024-05-25 14:04:38.653,10750.0,159.0,3,100.0,False,12,car,0 days 00:01:42.588000,0 days 00:17:33.970000,3023.933055555556
2024-05-25 14:04:38.972,11609.0,183.0,4,100.0,False,12,car,0 days 00:01:42.907000,0 days 00:17:34.289000,3040.14888888889
2024-05-25 14:04:39.252,10768.0,191.0,4,100.0,False,12,car,0 days 00:01:43.187000,0 days 00:17:34.569000,3055.0044444444457
2024-05-25 14:04:39.532,10972.0,198.0,5,100.0,False,12,car,0 days 00:01:43.467000,0 days 00:17:34.849000,3070.4044444444457
2024-05-25 14:04:39.812,11174.0,213.0,5,100.0,False,12,car,0 days 00:01:43.747000,0 days 00:17:35.129000,3086.9711111111124
2024-05-25 14:04:40.732,11090.0,236.0,6,100.0,False,12,car,0 days 00:01:44.667000,0 days 00:17:36.049000,3147.2822222222235
2024-05-25 14:04:41.052,11407.0,247.0,6,100.0,False,12,car,0 days 00:01:44.987000,0 days 00:17:36.369000,3169.237777777779
2024-05-25 14:04:41.252,11576.0,249.0,6,100.0,False,12,car,0 days 00:01:45.187000,0 days 00:17:36.569000,3183.0711111111123
2024-05-25 14:04:41.652,11905.0,259.0,6,100.0,False,12,car,0 days 00:01:45.587000,0 days 00:17:36.969000,3211.8488888888905
2024-05-25 14:04:41.812,11923.0,261.0,6,99.0,False,12,car,0 days 00:01:45.747000,0 days 00:17:37.129000,3223.4488888888905
2024-05-25 14:04:42.132,10669.0,268.0,7,100.0,False,12,car,0 days 00:01:46.067000,0 days 00:17:37.449000,3247.271111111112
2024-05-25 14:04:42.332,10922.0,270.0,7,100.0,False,12,car,0 days 00:01:46.267000,0 days 00:17:37.649000,3262.271111111112
